file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\support\FailbackRegistry.java,org.apache.dubbo.registry.support.FailbackRegistry,class,13,28,15,13,78,2,7,53,387,0.85483867,0.04,0.06,31,0,17,6,4,4,25,4,0,0,6,0,0,6,0,0,6,0,0,317,10,3,16,7,4,42,3,48,16,40,4,0,1,0,93,1025,10
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-metadata\dubbo-metadata-api\src\test\java\org\apache\dubbo\metadata\MetadataInfoTest.java,org.apache.dubbo.metadata.MetadataInfoTest,class,5,5,0,5,5,1,0,20,0,0.3,0.6,0.6,5,0,5,0,0,0,5,0,0,0,2,2,0,2,0,0,0,0,0,68,0,0,0,0,0,28,3,15,2,15,0,0,0,0,92,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\PerformanceClientMain.java,org.apache.dubbo.remoting.PerformanceClientMain,class,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-monitor\dubbo-monitor-api\src\test\java\org\apache\dubbo\monitor\support\AbstractMonitorFactoryTest.java,org.apache.dubbo.monitor.support.AbstractMonitorFactoryTest$Anonymous1$Anonymous2,anonymous,1,1,0,1,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\mock\MockExporterListener.java,org.apache.dubbo.config.mock.MockExporterListener,class,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\RouterSnapshotFilter.java,org.apache.dubbo.rpc.cluster.router.RouterSnapshotFilter,class,10,11,1,10,7,1,0,11,4,0.625,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,2,1,0,2,0,0,2,0,0,26,4,0,0,0,0,0,0,2,0,2,1,0,0,0,31,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\MockProviderRpcExceptionTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.MockProviderRpcExceptionTest$User,innerclass,0,0,0,0,6,1,0,0,3,0.5,0.4,0.6666667,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,23,2,0,0,0,0,0,0,4,0,2,0,0,0,0,7,9,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\ext4\impl\Ext4Impl1.java,org.apache.dubbo.common.extension.ext4.impl.Ext4Impl1,class,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\DeployState.java,org.apache.dubbo.common.deploy.DeployState,enum,0,3,3,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\mock\MockExchanger.java,org.apache.dubbo.config.mock.MockExchanger,class,5,5,0,5,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-demo\dubbo-demo-annotation\dubbo-demo-annotation-consumer\src\main\java\org\apache\dubbo\demo\consumer\Application.java,org.apache.dubbo.demo.consumer.Application,class,4,4,0,4,1,1,0,4,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,3,1,3,0,0,1,0,24,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\observer\ClientCallToObserverAdapter.java,org.apache.dubbo.rpc.protocol.tri.observer.ClientCallToObserverAdapter,class,4,6,2,4,11,2,0,5,0,0.5185185,0.6111111,0.6111111,9,0,9,0,0,0,9,0,0,0,3,0,0,3,0,0,1,0,0,41,2,0,0,0,0,2,0,6,0,3,1,0,0,0,39,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\MockClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.MockClusterInvokerTest$IHelloServiceMock,innerclass,2,2,0,2,11,1,0,3,55,0.0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,34,9,0,0,0,0,9,3,0,0,0,0,0,0,0,19,9,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-dubbo\src\main\java\org\apache\dubbo\rpc\protocol\dubbo\DecodeableRpcResult.java,org.apache.dubbo.rpc.protocol.dubbo.DecodeableRpcResult,class,12,15,3,12,34,2,0,38,10,0.6785714,1.0,1.0,8,0,4,4,0,0,4,0,0,0,7,1,0,7,0,0,1,0,2,132,1,0,9,4,2,11,4,17,4,14,5,0,0,0,81,1,2
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\container\page\PageServlet.java,com.alibaba.dubbo.container.page.PageServlet,class,11,13,2,11,48,2,0,52,13,0.8095239,0.1904762,0.2857143,7,1,3,0,4,0,7,0,4,0,6,3,0,2,4,0,5,0,4,208,3,5,17,1,4,106,24,40,15,28,5,0,0,0,124,1,1
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\rest\User.java,org.apache.dubbo.metadata.rest.User,class,0,9,9,0,7,1,0,0,3,0.5714286,0.42857143,1.0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,26,4,0,0,0,0,4,0,3,2,3,0,0,0,0,15,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\match\DoubleMatch.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.match.DoubleMatch,class,1,5,4,1,11,1,0,2,3,0.5714286,0.42857143,1.0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,36,7,0,4,0,0,0,0,4,1,4,1,0,0,0,15,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\ext4\NoUrlParamExt.java,org.apache.dubbo.common.extension.ext4.NoUrlParamExt,interface,2,5,3,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\filter\DemoService.java,org.apache.dubbo.rpc.cluster.filter.DemoService,interface,0,6,6,0,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\rpc\Exporter.java,com.alibaba.dubbo.rpc.Exporter$CompatibleExporter,innerclass,5,5,0,5,3,1,0,2,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\context\annotation\provider\HelloServiceImpl.java,org.apache.dubbo.config.spring.context.annotation.provider.HelloServiceImpl,class,2,6,4,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,1,0,0,0,0,0,10,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\exchange\Response.java,org.apache.dubbo.remoting.exchange.Response,class,1,20,19,1,22,1,0,1,95,0.92260057,0.22222222,0.79532164,19,0,19,0,0,0,19,0,0,0,17,11,11,6,0,0,11,0,0,79,8,0,2,0,1,8,12,25,1,17,1,0,0,0,65,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-serialization\dubbo-serialization-api\src\main\java\org\apache\dubbo\common\serialize\DataOutput.java,org.apache.dubbo.common.serialize.DataOutput,interface,1,3,2,1,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-netty4\src\main\java\org\apache\dubbo\remoting\transport\netty4\NettyCodecAdapter.java,org.apache.dubbo.remoting.transport.netty4.NettyCodecAdapter$InternalEncoder,innerclass,7,7,0,7,1,2,0,3,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,19,2,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-demo\dubbo-demo-triple\src\main\java\org\apache\dubbo\demo\consumer\ApiWrapperConsumer.java,org.apache.dubbo.demo.consumer.ApiWrapperConsumer,class,6,6,0,6,1,1,0,16,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,1,7,1,5,2,5,0,0,0,0,27,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\support\wrapper\AbstractCluster.java,org.apache.dubbo.rpc.cluster.support.wrapper.AbstractCluster,class,12,24,12,12,10,4,11,17,10,0.0,0.0,0.0,5,0,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,158,7,1,0,0,0,1,2,7,1,6,2,0,3,0,24,1025,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\reference\localcallmix\LocalCallReferenceMixTest.java,org.apache.dubbo.config.spring.reference.localcallmix.LocalCallReferenceMixTest$LocalCallConfiguration,innerclass,3,3,0,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,9,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-registry\dubbo-registry-api\src\test\java\org\apache\dubbo\registry\client\metadata\MetadataServiceURLBuilderTest.java,org.apache.dubbo.registry.client.metadata.MetadataServiceURLBuilderTest,class,2,2,0,2,1,1,0,3,0,NaN,NaN,NaN,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,7,0,0,0,0,0,6,1,1,0,1,0,0,0,0,30,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\handler\HeaderExchangeHandlerTest.java,org.apache.dubbo.remoting.handler.HeaderExchangeHandlerTest$Anonymous5,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\buffer\ByteBufferBackedChannelBufferTest.java,org.apache.dubbo.remoting.buffer.ByteBufferBackedChannelBufferTest,class,3,3,0,3,2,2,0,1,0,0.0,1.0,1.0,2,0,0,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0,1,10,2,0,0,0,0,0,0,1,0,1,0,0,0,0,10,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\handler\HeaderExchangeHandlerTest.java,org.apache.dubbo.remoting.handler.HeaderExchangeHandlerTest$Anonymous4,anonymous,3,3,0,3,1,1,0,13,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\handler\HeaderExchangeHandlerTest.java,org.apache.dubbo.remoting.handler.HeaderExchangeHandlerTest$Anonymous7,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\service\ServiceDescriptorInternalCache.java,org.apache.dubbo.rpc.service.ServiceDescriptorInternalCache,class,3,3,0,3,2,1,0,0,1,0.5,0.0,0.0,2,2,2,0,0,0,2,0,0,0,2,2,0,2,0,0,2,0,0,10,2,0,0,0,0,0,0,2,0,2,0,0,0,0,6,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\context\annotation\consumer\test\TestConsumerConfiguration.java,org.apache.dubbo.config.spring.context.annotation.consumer.test.TestConsumerConfiguration$Child,innerclass,3,3,0,3,2,3,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,3,0,1,0,1,0,0,0,0,9,9,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\handler\HeaderExchangeHandlerTest.java,org.apache.dubbo.remoting.handler.HeaderExchangeHandlerTest$Anonymous6,anonymous,3,3,0,3,1,1,0,13,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\Page.java,org.apache.dubbo.common.utils.Page,interface,2,4,2,2,9,1,0,3,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,41,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\handler\HeaderExchangeHandlerTest.java,org.apache.dubbo.remoting.handler.HeaderExchangeHandlerTest$Anonymous8,anonymous,3,3,0,3,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\propertyconfigurer\consumer3\PropertySourcesInJavaConfigTest.java,org.apache.dubbo.config.spring.propertyconfigurer.consumer3.PropertySourcesInJavaConfigTest$ConsumerConfiguration,innerclass,7,7,0,7,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,1,0,0,0,0,0,28,8,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\handler\HeaderExchangeHandlerTest.java,org.apache.dubbo.remoting.handler.HeaderExchangeHandlerTest$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\handler\HeaderExchangeHandlerTest.java,org.apache.dubbo.remoting.handler.HeaderExchangeHandlerTest$Anonymous3,anonymous,2,2,0,2,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-triple\src\test\java\org\apache\dubbo\rpc\protocol\tri\support\IGreeterImpl.java,org.apache.dubbo.rpc.protocol.tri.support.IGreeterImpl,class,3,4,1,3,4,1,0,3,4,0.5,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,29,3,0,0,0,0,2,0,1,1,1,0,1,0,0,16,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\handler\HeaderExchangeHandlerTest.java,org.apache.dubbo.remoting.handler.HeaderExchangeHandlerTest$Anonymous2,anonymous,2,2,0,2,1,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-grpc\src\test\java\org\apache\dubbo\rpc\protocol\grpc\support\GreeterGrpc.java,org.apache.dubbo.rpc.protocol.grpc.support.GreeterGrpc$GreeterFileDescriptorSupplier,innerclass,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\config\configcenter\ConfigItem.java,org.apache.dubbo.common.config.configcenter.ConfigItem,class,0,1,1,0,6,1,0,0,3,0.5,0.4,0.6666667,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,22,2,0,0,0,0,0,0,4,0,2,0,0,0,0,19,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-api\src\test\java\org\apache\dubbo\rpc\filter\ExecuteLimitFilterTest.java,org.apache.dubbo.rpc.filter.ExecuteLimitFilterTest$Anonymous1,anonymous,1,1,0,1,3,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,1,0,0,0,6,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\BaseRule.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.BaseRule,class,0,4,4,0,7,1,2,0,3,0.5714286,0.42857143,1.0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,26,4,0,0,0,0,4,0,3,2,3,0,0,0,0,13,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\config\EnvironmentTest.java,org.apache.dubbo.common.config.EnvironmentTest,class,10,10,0,10,3,1,0,31,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,56,0,1,0,1,0,10,3,19,0,16,2,0,0,0,34,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-metadata\dubbo-metadata-api\src\main\java\org\apache\dubbo\metadata\rest\jaxrs\QueryParamParameterProcessor.java,org.apache.dubbo.metadata.rest.jaxrs.QueryParamParameterProcessor,class,1,1,0,1,1,3,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\activate\impl\OldActivateExt1Impl2.java,org.apache.dubbo.common.extension.activate.impl.OldActivateExt1Impl2,class,2,3,1,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\ClusterUtilsTest.java,org.apache.dubbo.rpc.cluster.support.ClusterUtilsTest,class,5,5,0,5,3,1,0,23,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,53,0,0,0,0,0,59,4,12,12,10,0,0,0,0,41,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\test\java\org\apache\dubbo\remoting\api\ConnectionTest.java,org.apache.dubbo.remoting.api.ConnectionTest,class,4,4,0,4,5,1,0,16,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,2,0,5,7,11,1,13,2,0,0,3,29,0,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-api\src\test\java\org\apache\dubbo\rpc\filter\TimeoutFilterTest.java,org.apache.dubbo.rpc.filter.TimeoutFilterTest,class,9,9,0,9,2,1,0,11,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,22,0,0,0,0,1,7,3,10,3,10,0,0,0,0,29,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\activate\impl\OldActivateExt1Impl3.java,org.apache.dubbo.common.extension.activate.impl.OldActivateExt1Impl3,class,2,3,1,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-spring-boot\dubbo-spring-boot-compatible\autoconfigure\src\test\java\org\apache\dubbo\spring\boot\context\event\AwaitingNonWebApplicationListenerTest.java,org.apache.dubbo.spring.boot.context.event.AwaitingNonWebApplicationListenerTest,class,2,3,1,2,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\exchange\support\header\AbstractTimerTask.java,org.apache.dubbo.remoting.exchange.support.header.AbstractTimerTask,class,7,11,4,7,17,1,3,11,20,0.7083333,0.04761905,0.04761905,8,3,2,1,1,4,7,1,0,0,3,0,0,2,1,0,2,0,1,51,5,1,4,0,0,0,0,6,0,5,2,0,1,0,26,1025,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\ReflectUtilsTest.java,org.apache.dubbo.common.utils.ReflectUtilsTest$TypeClass,interface,2,2,0,2,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\client\migration\MigrationAddressComparator.java,org.apache.dubbo.registry.client.migration.MigrationAddressComparator,interface,3,5,2,3,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\MethodDescriptor.java,org.apache.dubbo.rpc.model.MethodDescriptor,class,4,9,5,4,60,1,1,35,119,0.84943175,0.33333334,0.8888889,22,1,17,4,1,0,18,0,0,0,16,6,0,15,1,0,16,0,16,177,31,3,12,1,2,11,19,31,10,26,4,0,0,0,123,1,1
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-monitor\dubbo-monitor-default\src\main\java\org\apache\dubbo\monitor\dubbo\MetricsFilter.java,org.apache.dubbo.monitor.dubbo.MetricsFilter$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\registry\NotifyListener.java,com.alibaba.dubbo.registry.NotifyListener$ReverseCompatibleNotifyListener,innerclass,3,3,0,3,3,1,0,5,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,11,0,0,1,0,0,0,0,1,0,2,1,0,0,1,12,0,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-api\src\main\java\org\apache\dubbo\config\ReferenceConfig.java,org.apache.dubbo.config.ReferenceConfig,class,24,42,18,24,84,2,0,127,253,0.87606835,0.041666668,0.058333334,26,0,10,10,6,0,16,0,0,2,9,1,1,8,0,0,1,0,9,343,10,5,19,2,4,40,10,68,12,45,4,0,0,2,283,1,4
